scope,factor_category,subtype_key,basis,region,unit,co2e_factor,notes
SCOPE_1,ref_fuels,liquid_fuels_processed_fuel_oils_residual_oil_litres,STANDARD,UK,litres,3.17493,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 104 (activity/type: Liquid fuels / Processed fuel oils - residual oil)"
SCOPE_1,ref_fuels,liquid_fuels_processed_fuel_oils_residual_oil_kwh_net_cv,STANDARD,UK,kWh (Net CV),0.28523,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 105 (activity/type: Liquid fuels / Processed fuel oils - residual oil)"
SCOPE_1,ref_fuels,liquid_fuels_processed_fuel_oils_residual_oil_kwh_gross_cv,STANDARD,UK,kWh (Gross CV),0.26814,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 106 (activity/type: Liquid fuels / Processed fuel oils - residual oil)"
SCOPE_1,ref_fuels,liquid_fuels_processed_fuel_oils_distillate_oil_tonnes,STANDARD,UK,tonnes,3226.57859,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 107 (activity/type: Liquid fuels / Processed fuel oils - distillate oil)"
SCOPE_1,ref_fuels,liquid_fuels_processed_fuel_oils_distillate_oil_litres,STANDARD,UK,litres,2.75541,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 108 (activity/type: Liquid fuels / Processed fuel oils - distillate oil)"
SCOPE_1,ref_fuels,liquid_fuels_processed_fuel_oils_distillate_oil_kwh_net_cv,STANDARD,UK,kWh (Net CV),0.27287,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 109 (activity/type: Liquid fuels / Processed fuel oils - distillate oil)"
SCOPE_1,ref_fuels,liquid_fuels_processed_fuel_oils_distillate_oil_kwh_gross_cv,STANDARD,UK,kWh (Gross CV),0.25649,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 110 (activity/type: Liquid fuels / Processed fuel oils - distillate oil)"
SCOPE_1,ref_fuels,liquid_fuels_refinery_miscellaneous_tonnes,STANDARD,UK,tonnes,2944.32093,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 111 (activity/type: Liquid fuels / Refinery miscellaneous)"
SCOPE_1,ref_fuels,liquid_fuels_refinery_miscellaneous_kwh_net_cv,STANDARD,UK,kWh (Net CV),0.25961,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 113 (activity/type: Liquid fuels / Refinery miscellaneous)"
SCOPE_1,ref_fuels,liquid_fuels_refinery_miscellaneous_kwh_gross_cv,STANDARD,UK,kWh (Gross CV),0.24662,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 114 (activity/type: Liquid fuels / Refinery miscellaneous)"
SCOPE_1,ref_fuels,liquid_fuels_waste_oils_tonnes,STANDARD,UK,tonnes,3219.37916,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 115 (activity/type: Liquid fuels / Waste oils)"
SCOPE_1,ref_fuels,liquid_fuels_waste_oils_litres,STANDARD,UK,litres,2.74923,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 116 (activity/type: Liquid fuels / Waste oils)"
SCOPE_1,ref_fuels,liquid_fuels_waste_oils_kwh_net_cv,STANDARD,UK,kWh (Net CV),0.27458,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 117 (activity/type: Liquid fuels / Waste oils)"
SCOPE_1,ref_fuels,liquid_fuels_waste_oils_kwh_gross_cv,STANDARD,UK,kWh (Gross CV),0.25641,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 118 (activity/type: Liquid fuels / Waste oils)"
SCOPE_1,ref_fuels,liquid_fuels_marine_gas_oil_tonnes,STANDARD,UK,tonnes,3245.30441,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 119 (activity/type: Liquid fuels / Marine gas oil)"
SCOPE_1,ref_fuels,liquid_fuels_marine_gas_oil_litres,STANDARD,UK,litres,2.77139,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 120 (activity/type: Liquid fuels / Marine gas oil)"
SCOPE_1,ref_fuels,liquid_fuels_marine_gas_oil_kwh_net_cv,STANDARD,UK,kWh (Net CV),0.27446,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 121 (activity/type: Liquid fuels / Marine gas oil)"
SCOPE_1,ref_fuels,liquid_fuels_marine_gas_oil_kwh_gross_cv,STANDARD,UK,kWh (Gross CV),0.25798,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 122 (activity/type: Liquid fuels / Marine gas oil)"
SCOPE_1,ref_fuels,liquid_fuels_marine_fuel_oil_tonnes,STANDARD,UK,tonnes,3154.75334,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 123 (activity/type: Liquid fuels / Marine fuel oil)"
SCOPE_1,ref_fuels,liquid_fuels_marine_fuel_oil_litres,STANDARD,UK,litres,3.10202,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 124 (activity/type: Liquid fuels / Marine fuel oil)"
SCOPE_1,ref_fuels,liquid_fuels_marine_fuel_oil_kwh_net_cv,STANDARD,UK,kWh (Net CV),0.27869,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 125 (activity/type: Liquid fuels / Marine fuel oil)"
SCOPE_1,ref_fuels,liquid_fuels_marine_fuel_oil_kwh_gross_cv,STANDARD,UK,kWh (Gross CV),0.26196,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 126 (activity/type: Liquid fuels / Marine fuel oil)"
SCOPE_1,ref_fuels,solid_fuels_coal_industrial_tonnes,STANDARD,UK,tonnes,2399.43994,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 131 (activity/type: Solid fuels / Coal (industrial))"
SCOPE_1,ref_fuels,solid_fuels_coal_industrial_kwh_net_cv,STANDARD,UK,kWh (Net CV),0.34002,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 132 (activity/type: Solid fuels / Coal (industrial))"
SCOPE_1,ref_fuels,solid_fuels_coal_industrial_kwh_gross_cv,STANDARD,UK,kWh (Gross CV),0.32302,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 133 (activity/type: Solid fuels / Coal (industrial))"
SCOPE_1,ref_fuels,solid_fuels_coal_electricity_generation_tonnes,STANDARD,UK,tonnes,2262.11448,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 134 (activity/type: Solid fuels / Coal (electricity generation))"
SCOPE_1,ref_fuels,solid_fuels_coal_electricity_generation_kwh_net_cv,STANDARD,UK,kWh (Net CV),0.33368,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 135 (activity/type: Solid fuels / Coal (electricity generation))"
SCOPE_1,ref_fuels,solid_fuels_coal_electricity_generation_kwh_gross_cv,STANDARD,UK,kWh (Gross CV),0.31699,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 136 (activity/type: Solid fuels / Coal (electricity generation))"
SCOPE_1,ref_fuels,solid_fuels_coal_domestic_tonnes,STANDARD,UK,tonnes,2904.95234,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 137 (activity/type: Solid fuels / Coal (domestic))"
SCOPE_1,ref_fuels,solid_fuels_coal_domestic_kwh_net_cv,STANDARD,UK,kWh (Net CV),0.36549,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 138 (activity/type: Solid fuels / Coal (domestic))"
SCOPE_1,ref_fuels,solid_fuels_coal_domestic_kwh_gross_cv,STANDARD,UK,kWh (Gross CV),0.34721,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 139 (activity/type: Solid fuels / Coal (domestic))"
SCOPE_1,ref_fuels,solid_fuels_coking_coal_tonnes,STANDARD,UK,tonnes,3164.65002,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 140 (activity/type: Solid fuels / Coking coal)"
SCOPE_1,ref_fuels,solid_fuels_coking_coal_kwh_net_cv,STANDARD,UK,kWh (Net CV),0.37675,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 141 (activity/type: Solid fuels / Coking coal)"
SCOPE_1,ref_fuels,solid_fuels_coking_coal_kwh_gross_cv,STANDARD,UK,kWh (Gross CV),0.3579,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 142 (activity/type: Solid fuels / Coking coal)"
SCOPE_1,ref_fuels,solid_fuels_petroleum_coke_tonnes,STANDARD,UK,tonnes,3386.57168,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 143 (activity/type: Solid fuels / Petroleum coke)"
SCOPE_1,ref_fuels,solid_fuels_petroleum_coke_kwh_net_cv,STANDARD,UK,kWh (Net CV),0.35886,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 144 (activity/type: Solid fuels / Petroleum coke)"
SCOPE_1,ref_fuels,solid_fuels_petroleum_coke_kwh_gross_cv,STANDARD,UK,kWh (Gross CV),0.34092,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 145 (activity/type: Solid fuels / Petroleum coke)"
SCOPE_1,ref_fuels,solid_fuels_coal_electricity_generation_home_produced_coal_only_tonnes,STANDARD,UK,tonnes,2258.5867,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 146 (activity/type: Solid fuels / Coal (electricity generation - home produced coal only))"
SCOPE_1,ref_fuels,solid_fuels_coal_electricity_generation_home_produced_coal_only_kwh_net_cv,STANDARD,UK,kWh (Net CV),0.33368,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 147 (activity/type: Solid fuels / Coal (electricity generation - home produced coal only))"
SCOPE_1,ref_fuels,solid_fuels_coal_electricity_generation_home_produced_coal_only_kwh_gross_cv,STANDARD,UK,kWh (Gross CV),0.31699,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Fuels', row 148 (activity/type: Solid fuels / Coal (electricity generation - home produced coal only))"
SCOPE_1,ref_bioenergy,biofuel_bioethanol_litres,STANDARD,UK,litres,0.00901,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 20 (activity/type: Biofuel / Bioethanol)"
SCOPE_1,ref_bioenergy,biofuel_bioethanol_gj,STANDARD,UK,GJ,0.42339,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 21 (activity/type: Biofuel / Bioethanol)"
SCOPE_1,ref_bioenergy,biofuel_bioethanol_kg,STANDARD,UK,kg,0.01135,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 22 (activity/type: Biofuel / Bioethanol)"
SCOPE_1,ref_bioenergy,biofuel_biodiesel_me_litres,STANDARD,UK,litres,0.16751,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 23 (activity/type: Biofuel / Biodiesel ME)"
SCOPE_1,ref_bioenergy,biofuel_biodiesel_me_gj,STANDARD,UK,GJ,5.05961,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 24 (activity/type: Biofuel / Biodiesel ME)"
SCOPE_1,ref_bioenergy,biofuel_biodiesel_me_kg,STANDARD,UK,kg,0.18822,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 25 (activity/type: Biofuel / Biodiesel ME)"
SCOPE_1,ref_bioenergy,biofuel_biomethane_compressed_gj,STANDARD,UK,GJ,0.10625,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 27 (activity/type: Biofuel / Biomethane (compressed))"
SCOPE_1,ref_bioenergy,biofuel_biomethane_compressed_kg,STANDARD,UK,kg,0.00521,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 28 (activity/type: Biofuel / Biomethane (compressed))"
SCOPE_1,ref_bioenergy,biofuel_biodiesel_me_from_used_cooking_oil_litres,STANDARD,UK,litres,0.16751,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 29 (activity/type: Biofuel / Biodiesel ME (from used cooking oil))"
SCOPE_1,ref_bioenergy,biofuel_biodiesel_me_from_used_cooking_oil_gj,STANDARD,UK,GJ,5.05961,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 30 (activity/type: Biofuel / Biodiesel ME (from used cooking oil))"
SCOPE_1,ref_bioenergy,biofuel_biodiesel_me_from_used_cooking_oil_kg,STANDARD,UK,kg,0.18822,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 31 (activity/type: Biofuel / Biodiesel ME (from used cooking oil))"
SCOPE_1,ref_bioenergy,biofuel_biodiesel_me_from_tallow_litres,STANDARD,UK,litres,0.16751,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 32 (activity/type: Biofuel / Biodiesel ME (from tallow))"
SCOPE_1,ref_bioenergy,biofuel_biodiesel_me_from_tallow_gj,STANDARD,UK,GJ,5.05961,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 33 (activity/type: Biofuel / Biodiesel ME (from tallow))"
SCOPE_1,ref_bioenergy,biofuel_biodiesel_me_from_tallow_kg,STANDARD,UK,kg,0.18822,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 34 (activity/type: Biofuel / Biodiesel ME (from tallow))"
SCOPE_1,ref_bioenergy,biofuel_biodiesel_hvo_litres,STANDARD,UK,litres,0.03558,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 35 (activity/type: Biofuel / Biodiesel HVO)"
SCOPE_1,ref_bioenergy,biofuel_biodiesel_hvo_gj,STANDARD,UK,GJ,1.03677,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 36 (activity/type: Biofuel / Biodiesel HVO)"
SCOPE_1,ref_bioenergy,biofuel_biodiesel_hvo_kg,STANDARD,UK,kg,0.04562,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 37 (activity/type: Biofuel / Biodiesel HVO)"
SCOPE_1,ref_bioenergy,biofuel_biopropane_litres,STANDARD,UK,litres,0.00214,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 38 (activity/type: Biofuel / Biopropane)"
SCOPE_1,ref_bioenergy,biofuel_biopropane_gj,STANDARD,UK,GJ,0.08952,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 39 (activity/type: Biofuel / Biopropane)"
SCOPE_1,ref_bioenergy,biofuel_biopropane_kg,STANDARD,UK,kg,0.00415,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 40 (activity/type: Biofuel / Biopropane)"
SCOPE_1,ref_bioenergy,biofuel_development_diesel_litres,STANDARD,UK,litres,0.03705,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 41 (activity/type: Biofuel / Development diesel)"
SCOPE_1,ref_bioenergy,biofuel_development_diesel_gj,STANDARD,UK,GJ,1.03677,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 42 (activity/type: Biofuel / Development diesel)"
SCOPE_1,ref_bioenergy,biofuel_development_diesel_kg,STANDARD,UK,kg,0.04461,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 43 (activity/type: Biofuel / Development diesel)"
SCOPE_1,ref_bioenergy,biofuel_development_petrol_litres,STANDARD,UK,litres,0.01409,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 44 (activity/type: Biofuel / Development petrol)"
SCOPE_1,ref_bioenergy,biofuel_development_petrol_gj,STANDARD,UK,GJ,0.42339,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 45 (activity/type: Biofuel / Development petrol)"
SCOPE_1,ref_bioenergy,biofuel_development_petrol_kg,STANDARD,UK,kg,0.01888,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 46 (activity/type: Biofuel / Development petrol)"
SCOPE_1,ref_bioenergy,biofuel_off_road_biodiesel_litres,STANDARD,UK,litres,0.16751,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 47 (activity/type: Biofuel / Off road biodiesel)"
SCOPE_1,ref_bioenergy,biofuel_off_road_biodiesel_gj,STANDARD,UK,GJ,5.05961,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 48 (activity/type: Biofuel / Off road biodiesel)"
SCOPE_1,ref_bioenergy,biofuel_off_road_biodiesel_kg,STANDARD,UK,kg,0.18822,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 49 (activity/type: Biofuel / Off road biodiesel)"
SCOPE_1,ref_bioenergy,biofuel_biomethane_liquified_gj,STANDARD,UK,GJ,0.10625,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 51 (activity/type: Biofuel / Biomethane (liquified))"
SCOPE_1,ref_bioenergy,biofuel_biomethane_liquified_kg,STANDARD,UK,kg,0.00521,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 52 (activity/type: Biofuel / Biomethane (liquified))"
SCOPE_1,ref_bioenergy,biofuel_methanol_bio_litres,STANDARD,UK,litres,0.00669,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 53 (activity/type: Biofuel / Methanol (bio))"
SCOPE_1,ref_bioenergy,biofuel_methanol_bio_gj,STANDARD,UK,GJ,0.42339,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 54 (activity/type: Biofuel / Methanol (bio))"
SCOPE_1,ref_bioenergy,biofuel_methanol_bio_kg,STANDARD,UK,kg,0.00844,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 55 (activity/type: Biofuel / Methanol (bio))"
SCOPE_1,ref_bioenergy,biofuel_avtur_renewable_litres,STANDARD,UK,litres,0.02518,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 56 (activity/type: Biofuel / Avtur (renewable))"
SCOPE_1,ref_bioenergy,biofuel_avtur_renewable_gj,STANDARD,UK,GJ,0.7234,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 57 (activity/type: Biofuel / Avtur (renewable))"
SCOPE_1,ref_bioenergy,biofuel_avtur_renewable_kg,STANDARD,UK,kg,0.03185,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 58 (activity/type: Biofuel / Avtur (renewable))"
SCOPE_1,ref_bioenergy,biomass_wood_logs_tonnes,STANDARD,UK,tonnes,46.25524,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 63 (activity/type: Biomass / Wood logs)"
SCOPE_1,ref_bioenergy,biomass_wood_logs_kwh,STANDARD,UK,kWh,0.01132,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 64 (activity/type: Biomass / Wood logs)"
SCOPE_1,ref_bioenergy,biomass_wood_chips_tonnes,STANDARD,UK,tonnes,42.76487,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 65 (activity/type: Biomass / Wood chips)"
SCOPE_1,ref_bioenergy,biomass_wood_chips_kwh,STANDARD,UK,kWh,0.01132,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 66 (activity/type: Biomass / Wood chips)"
SCOPE_1,ref_bioenergy,biomass_wood_pellets_tonnes,STANDARD,UK,tonnes,54.33654,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 67 (activity/type: Biomass / Wood pellets)"
SCOPE_1,ref_bioenergy,biomass_wood_pellets_kwh,STANDARD,UK,kWh,0.01132,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 68 (activity/type: Biomass / Wood pellets)"
SCOPE_1,ref_bioenergy,biomass_grass_straw_tonnes,STANDARD,UK,tonnes,54.08777,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 69 (activity/type: Biomass / Grass/straw)"
SCOPE_1,ref_bioenergy,biomass_grass_straw_kwh,STANDARD,UK,kWh,0.01454,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 70 (activity/type: Biomass / Grass/straw)"
SCOPE_1,ref_bioenergy,biogas_biogas_tonnes,STANDARD,UK,tonnes,1.26431,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 75 (activity/type: Biogas / Biogas)"
SCOPE_1,ref_bioenergy,biogas_biogas_kwh,STANDARD,UK,kWh,0.00023,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 76 (activity/type: Biogas / Biogas)"
SCOPE_1,ref_bioenergy,biogas_landfill_gas_tonnes,STANDARD,UK,tonnes,0.69619,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 77 (activity/type: Biogas / Landfill gas)"
SCOPE_1,ref_bioenergy,biogas_landfill_gas_kwh,STANDARD,UK,kWh,0.0002,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Bioenergy', row 78 (activity/type: Biogas / Landfill gas)"
SCOPE_1,ref_refrigerant_other,kyoto_protocol_products_carbon_dioxide_emissions_including_only_kyoto_products_kg,STANDARD,UK,kg,1,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Refrigerant & other', row 20 (group: Emissions including only Kyoto products; activity/type: Kyoto protocol products / Carbon dioxide)"
SCOPE_1,ref_refrigerant_other,kyoto_protocol_products_carbon_dioxide_total_emissions_including_non_kyoto_products_kg,STANDARD,UK,kg,1,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Refrigerant & other', row 20 (group: Total emissions including non-Kyoto products; activity/type: Kyoto protocol products / Carbon dioxide)"
SCOPE_1,ref_refrigerant_other,kyoto_protocol_products_methane_emissions_including_only_kyoto_products_kg,STANDARD,UK,kg,28,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Refrigerant & other', row 21 (group: Emissions including only Kyoto products; activity/type: Kyoto protocol products / Methane)"
SCOPE_1,ref_refrigerant_other,kyoto_protocol_products_methane_total_emissions_including_non_kyoto_products_kg,STANDARD,UK,kg,28,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Refrigerant & other', row 21 (group: Total emissions including non-Kyoto products; activity/type: Kyoto protocol products / Methane)"
SCOPE_1,ref_refrigerant_other,kyoto_protocol_products_nitrous_oxide_emissions_including_only_kyoto_products_kg,STANDARD,UK,kg,265,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Refrigerant & other', row 22 (group: Emissions including only Kyoto products; activity/type: Kyoto protocol products / Nitrous oxide)"
SCOPE_1,ref_refrigerant_other,kyoto_protocol_products_nitrous_oxide_total_emissions_including_non_kyoto_products_kg,STANDARD,UK,kg,265,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Refrigerant & other', row 22 (group: Total emissions including non-Kyoto products; activity/type: Kyoto protocol products / Nitrous oxide)"
SCOPE_1,ref_refrigerant_other,kyoto_protocol_products_hfc_23_emissions_including_only_kyoto_products_kg,STANDARD,UK,kg,12400,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'Refrigerant & other', row 23 (group: Emissions including only Kyoto products; activity/type: Kyoto protocol products / HFC-23)"
